#a,Funcional,Económica,Denominación,Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Créditos Iniciales,Modificaciones de Crédito,Créditos Definitivos,Obligaciones Reconocidas
,4120.0,21500.0,Finca Experimentació Agraria Repar. Manteniment i conserv. Mobilliari i béns,,4120.0,2.0,10000.0,0.0,10000.0,0.0
,4120.0,22000.0,Finca d´Experimentació Agraria.Ordinario no inventariable,,4120.0,2.0,0.0,0.0,0.0,21.3
,4120.0,22101.0,Finca d´Experimentació Agraria.Agua,,4120.0,2.0,0.0,0.0,0.0,674.48
,4120.0,22102.0,Finca d´Experimentació Agraria.Gas,,4120.0,2.0,0.0,0.0,0.0,61.32
,4120.0,22104.0,Finca d´Experimentació Agraria.Vestuario,,4120.0,2.0,0.0,0.0,0.0,682.7
,4120.0,22110.0,Finca d´Experimentació Agraria.Productos de limpieza y aseo,,4120.0,2.0,0.0,0.0,0.0,240.69
,4120.0,22199.0,Finca d´Experimentació Agraria.Otros suministros,,4120.0,2.0,0.0,0.0,0.0,1188.0
,4120.0,22699.0,Finca Experimentació Agraria Otros gastos diversos,,4120.0,2.0,58000.0,0.0,58000.0,7009.65
,4120.0,22706.0,Finca d´Experimentació Agraria.Estudios y trabajos técnicos,,4120.0,2.0,0.0,0.0,0.0,0.0
,4120.0,22799.0,Finca Experimentació Agraria Otros trabajos realizados por otras empresas y profesionales,,4120.0,2.0,40000.0,0.0,40000.0,3816.18
,4120.0,62200.0,Finca d´Experimentació Agraria Industrials,,4120.0,6.0,45000.0,0.0,45000.0,0.0
,4120.0,62300.0,Finca Experimentació Agraria Maquinaria,,4120.0,6.0,10000.0,0.0,10000.0,0.0
,4120.0,63200.0,Finca Experimentació Agraria Industrials,,4120.0,6.0,30000.0,0.0,30000.0,0.0
,4120.0,63203.0,Finca d´Experimentació Agraria.Otras construcciones,,4120.0,6.0,0.0,0.0,0.0,635.25
,4120.0,63300.0,Finca Experimentació Agraria Maquinaria,,4120.0,6.0,15000.0,0.0,15000.0,0.0
,4120.0,63301.0,Finca d´Experimentació Agraria.Instalaciones,,4120.0,6.0,0.0,0.0,0.0,2612.54
,4190.0,12003.0,Caça Sueldos del Grupo C1,,4190.0,1.0,10260.32,0.0,10260.32,3685.55
,4190.0,12004.0,Caça Sueldos del Grupo C2,,4190.0,1.0,8696.8,0.0,8696.8,7311.73
,4190.0,12006.0,Caça Trienios,,4190.0,1.0,1299.6,0.0,1299.6,1208.49
,4190.0,12100.0,Caça Complemento de destino,,4190.0,1.0,10822.28,0.0,10822.28,6642.99
,4190.0,12101.0,Caça Complemento específico,,4190.0,1.0,11270.84,0.0,11270.84,6626.22
,4190.0,12103.0,Caça Otros complementos,,4190.0,1.0,1692.24,0.0,1692.24,942.5
,4190.0,12700.0,Caça.Contribuciones a planes y fondos de pensiones funcionaris,,4190.0,1.0,0.0,0.0,0.0,671.33
,4190.0,15001.0,Caça Productivitat funcionàris,,4190.0,1.0,6060.0,0.0,6060.0,6882.95
,4190.0,16000.0,Caça Seguridad Social,,4190.0,1.0,14185.37,1271.57,15456.94,8486.19
,4190.0,16008.0,Caça.Asistencia médico-farmacéutica,,4190.0,1.0,0.0,0.0,0.0,300.0
,4190.0,21400.0,Caça.Reparac. Manten. i Conserv. Mat. Transport,,4190.0,2.0,0.0,0.0,0.0,6.35
,4190.0,22699.0,Caça Otros gastos diversos,,4190.0,2.0,51000.0,-26000.0,25000.0,205.62
,4190.0,22799.0,Caça.Otros trabajos realizados por otras empresas y profesionales,,4190.0,2.0,0.0,0.0,0.0,10068.8
,4190.0,48900.0,Caça Transferències corrents a fam. i instit. sense fi de lucre,,4190.0,4.0,22000.0,26000.0,48000.0,47767.86
,4190.0,48922.0,Caça Associació de criadors des Ca Eivissenc,,4190.0,4.0,15000.0,0.0,15000.0,5709.49
,4190.0,48923.0,Caça Federació Balear de Caça,,4190.0,4.0,44000.0,0.0,44000.0,42448.11
,4190.0,62300.0,Caça Maquinaria,,4190.0,6.0,20000.0,0.0,20000.0,0.0
,4190.0,78900.0,Caça.Transferències de capital a famílies i instit. sense ànim de lucre,,4190.0,7.0,20000.0,0.0,20000.0,0.0
,4220.0,12000.0,Industria. Administració General. Sueldos del Grupo A1,,4220.0,1.0,30469.48,-1001.25,29468.23,7001.19
,4220.0,12001.0,Industria. Administració General. Sueldos del Grupo A2,,4220.0,1.0,26793.16,0.0,26793.16,24016.45
,4220.0,12003.0,Industria. Administració General. Sueldos del Grupo C1,,4220.0,1.0,30780.96,0.0,30780.96,16951.65
,4220.0,12004.0,Industria. Administració General. Sueldos del Grupo C2,,4220.0,1.0,17393.6,0.0,17393.6,13417.3
,4220.0,12006.0,Industria. Administració General. Trienios,,4220.0,1.0,11868.76,0.0,11868.76,11315.82
,4220.0,12100.0,Industria. Administració General. Complemento de destino,,4220.0,1.0,66219.44,0.0,66219.44,34656.17
,4220.0,12101.0,Industria. Administració General. Complemento específico,,4220.0,1.0,117892.18,0.0,117892.18,54502.97
,4220.0,12103.0,Industria. Administració General. Otros complementos,,4220.0,1.0,9139.56,0.0,9139.56,5259.31
,4220.0,12700.0,Industria. Administració General.Contribuciones a planes y fondos de pensiones funcionaris,,4220.0,1.0,0.0,0.0,0.0,3364.13
,4220.0,15001.0,Industria. Administració General. Productivitat funcionàris,,4220.0,1.0,32787.12,0.0,32787.12,44175.03
,4220.0,15100.0,Industria. Administració General..Gratificacions,,4220.0,1.0,0.0,0.0,0.0,3525.08
,4220.0,16000.0,Industria. Administració General. Seguridad Social,,4220.0,1.0,97278.96,8713.23,105992.19,49945.03
,4220.0,16008.0,Industria. Administració General. Asistencia médico-farmacéutica,,4220.0,1.0,1800.0,0.0,1800.0,1400.0
,4220.0,20200.0,Industria. Administració General..Lloguers,,4220.0,2.0,0.0,0.0,0.0,5868.5
,4220.0,22000.0,Industria. Administració General..Ordinario no inventariable,,4220.0,2.0,0.0,0.0,0.0,283.69
,4220.0,22100.0,Industria. Administració General.Energía eléctrica,,4220.0,2.0,0.0,0.0,0.0,314.6
,4220.0,22400.0,Industria. Administració General..De edificios y locales,,4220.0,2.0,0.0,0.0,0.0,849.75
,4220.0,22601.0,Industria. Administració General..Atenciones protocolarias y representativas,,4220.0,2.0,0.0,0.0,0.0,852.5
,4220.0,22602.0,Industria. Administració General. Publicidad y propaganda,,4220.0,2.0,25000.0,0.0,25000.0,36697.6
,4220.0,22606.0,"Industria. Administració General..Reuniones, conferencias y cursos",,4220.0,2.0,0.0,0.0,0.0,1750.5
,4220.0,22609.0,Industria. Administració General.Actividades culturales y deportivas,,4220.0,2.0,0.0,0.0,0.0,4598.0
,4220.0,22699.0,Industria. Administració General. Otros gastos diversos,,4220.0,2.0,150000.0,-131154.54,18845.46,3553.91
,4220.0,22706.0,Industria. Administració General. Estudios y trabajos técnicos,,4220.0,2.0,235000.0,-24100.0,210900.0,2359.5
,4220.0,22799.0,Industria. Administració General..Otros trabajos realizados por otras empresas y profesionales,,4220.0,2.0,290000.0,0.0,290000.0,386706.52
,4220.0,23000.0,Industria. Administració General..De los miembros de los órganos de gobierno,,4220.0,2.0,0.0,0.0,0.0,635.99
,4220.0,23020.0,Industria. Administració General..Del personal no directivo,,4220.0,2.0,0.0,0.0,0.0,728.22
,4220.0,23100.0,Industria. Administració General..De los miembros de los órganos de gobierno,,4220.0,2.0,0.0,0.0,0.0,2934.12
,4220.0,23120.0,Industria. Administració General..Del personal no directivo,,4220.0,2.0,0.0,0.0,0.0,1594.43
,4220.0,23300.0,Industria. Administració General..Altres indemnitzacions per raó de servei,,4220.0,2.0,0.0,0.0,0.0,2400.0
,4220.0,46200.0,Industria. Administració General. Transferències corrents a Ajuntaments,,4220.0,4.0,100000.0,0.0,100000.0,71560.93
,4220.0,46202.0,Industria. Administració General. Transferències Ajuntament d'Eivissa,,4220.0,4.0,30000.0,0.0,30000.0,29231.36
,4220.0,47000.0,Industria. Administració General. Transferències a empreses privades,,4220.0,4.0,20000.0,0.0,20000.0,0.0
,4220.0,47900.0,Industria. Administració General..Otras subvenciones a empresas privadas,,4220.0,4.0,0.0,0.0,0.0,7500.0
,4220.0,48100.0,Industria. Administració General. Prem. beques i pensions d'estudis i investigació,,4220.0,4.0,7500.0,0.0,7500.0,6250.0
,4220.0,48900.0,Industria. Administració General. Transferències corrents a fam. i instit. sense fi de lucre,,4220.0,4.0,1300000.0,0.0,1300000.0,1286568.4
,4220.0,60900.0,Industria. Administració General..Otras inversiones nuevas en infraestructuras y bienes destinados al uso general,,4220.0,6.0,0.0,0.0,0.0,1680.25
,4220.0,62200.0,Industria. Administració General..Industrials,,4220.0,6.0,402727.04,0.0,402727.04,350567.74
,4220.0,62201.0,Industria. Administració General..Administrativos,,4220.0,6.0,0.0,222371.93,222371.93,4912.39
,4220.0,62203.0,Industria. Administració General..Otras construcciones,,4220.0,6.0,0.0,145534.48,145534.48,18654.93
,4220.0,62301.0,Industria. Administració General..Instal.lacions,,4220.0,6.0,0.0,0.0,0.0,369.82
,4220.0,62500.0,Industria. Administració General..Inversió nova de mobiliari i béns,,4220.0,6.0,0.0,0.0,0.0,17270.63
,4220.0,62600.0,Industria. Administració General..Inversió nova. Informática,,4220.0,6.0,0.0,0.0,0.0,77.9
,4220.0,63901.0,Industria. Administració General..Otras inversiones de reposición asociadas al funcionamiento operativo de los servicios,,4220.0,6.0,0.0,0.0,0.0,5479.12
,4220.0,64000.0,Industria. Administració General. Inversiones de caracter inmaterial,,4220.0,6.0,50000.0,0.0,50000.0,0.0
,4220.0,77000.0,Industria. Administració General. A empreses privades,,4220.0,7.0,20000.0,0.0,20000.0,8100.0
,4221.0,12001.0,ITV - Inspecció Tècnica Vehicles Sueldos del Grupo A2,,4221.0,1.0,40189.74,0.0,40189.74,22852.36
,4221.0,12003.0,ITV - Inspecció Tècnica Vehicles Sueldos del Grupo C1,,4221.0,1.0,20520.64,0.0,20520.64,10718.54
,4221.0,12004.0,ITV - Inspecció Tècnica Vehicles Sueldos del Grupo C2,,4221.0,1.0,226116.8,0.0,226116.8,189350.71
,4221.0,12006.0,ITV - Inspecció Tècnica Vehicles Trienios,,4221.0,1.0,11857.4,0.0,11857.4,12929.09
,4221.0,12100.0,ITV - Inspecció Tècnica Vehicles Complemento de destino,,4221.0,1.0,159392.1,0.0,159392.1,124050.91
,4221.0,12101.0,ITV - Inspecció Tècnica Vehicles Complemento específico,,4221.0,1.0,216079.64,0.0,216079.64,169278.65
,4221.0,12103.0,ITV - Inspecció Tècnica Vehicles Otros complementos,,4221.0,1.0,23083.68,0.0,23083.68,17916.47
,4221.0,12700.0,ITV - Inspecció Tècnica Vehicles.Contribuciones a planes y fondos de pensiones funcionaris,,4221.0,1.0,0.0,0.0,0.0,9889.21
,4221.0,13000.0,ITV - Inspecció Tècnica Vehicles Retribucions persona laboral,,4221.0,1.0,80199.54,0.0,80199.54,81324.14
,4221.0,13002.0,ITV - Inspecció Tècnica Vehicles Otras remuneraciones,,4221.0,1.0,98846.72,0.0,98846.72,100871.77
,4221.0,13100.0,ITV - Inspecció Tècnica Vehicles Retribucions personal laboral temporal,,4221.0,1.0,135139.88,0.0,135139.88,0.0
,4221.0,13700.0,ITV - Inspecció Tècnica Vehicles.Contribucions a plans i fons de pensions laborals,,4221.0,1.0,0.0,0.0,0.0,4712.4
,4221.0,15001.0,ITV - Inspecció Tècnica Vehicles Productivitat funcionaris,,4221.0,1.0,95107.92,0.0,95107.92,123791.85
,4221.0,15002.0,ITV - Inspecció Tècnica Vehicles Productivitat laborals,,4221.0,1.0,21210.0,0.0,21210.0,35600.17
,4221.0,15003.0,ITV - Inspecció Tècnica Vehicles Productivitat personal laboral contractat,,4221.0,1.0,18180.0,0.0,18180.0,0.0
,4221.0,16000.0,ITV - Inspecció Tècnica Vehicles Seguridad Social,,4221.0,1.0,352800.42,25882.09,378682.51,235387.94
,4221.0,16008.0,ITV - Inspecció Tècnica Vehicles Asistencia médico-farmacéutica,,4221.0,1.0,4500.0,0.0,4500.0,3207.0
,4221.0,20300.0,"ITV - Inspecció Tècnica Vehicles.Arrendamientos maquinaria, instalaciones y utillaje",,4221.0,2.0,0.0,0.0,0.0,557.01
,4221.0,21200.0,ITV - Inspecció Tècnica Vehicles Repar. Manteniment i conserv. edificis i altres,,4221.0,2.0,0.0,0.0,0.0,7831.53
,4221.0,21300.0,ITV - Inspecció Tècnica Vehicles Repar. Manteniment i conserv. Maquin. Instal. i utillatge,,4221.0,2.0,25000.0,0.0,25000.0,43594.09
,4221.0,21500.0,ITV - Inspecció Tècnica Vehicles.Repar. Manteniment i conserv. Mobilliari i béns,,4221.0,2.0,0.0,0.0,0.0,148.1
,4221.0,21600.0,ITV - Inspecció Tècnica Vehicles.Manteniment equisp informàtics,,4221.0,2.0,0.0,0.0,0.0,18847.12
,4221.0,22000.0,ITV - Inspecció Tècnica Vehicles.Ordinario no inventariable,,4221.0,2.0,0.0,0.0,0.0,6018.47
,4221.0,22104.0,ITV - Inspecció Tècnica Vehicles.Vestuario,,4221.0,2.0,0.0,0.0,0.0,5060.98
,4221.0,22110.0,ITV - Inspecció Tècnica Vehicles.Productos de limpieza y aseo,,4221.0,2.0,0.0,0.0,0.0,459.8
,4221.0,22112.0,"ITV - Inspecció Tècnica Vehicles.Suministros de material electrónico, eléctrico y de telecomunicaciones",,4221.0,2.0,0.0,0.0,0.0,118.59
,4221.0,22502.0,ITV - Inspecció Tècnica Vehicles.Tributos de las Entidades locales,,4221.0,2.0,0.0,0.0,0.0,60.0
,4221.0,22606.0,"ITV - Inspecció Tècnica Vehicles.Reuniones, conferencias y cursos",,4221.0,2.0,0.0,0.0,0.0,45956.36
,4221.0,22699.0,ITV - Inspecció Tècnica Vehicles Otros gastos diversos,,4221.0,2.0,210000.0,0.0,210000.0,5762.69
,4221.0,22700.0,ITV - Inspecció Tècnica Vehicles Limpieza y Aseo,,4221.0,2.0,0.0,0.0,0.0,2178.0
,4221.0,22701.0,ITV - Inspecció Tècnica Vehicles.Seguridad,,4221.0,2.0,0.0,0.0,0.0,41457.88
,4221.0,22799.0,ITV - Inspecció Tècnica Vehicles.Otros trabajos realizados por otras empresas y profesionales,,4221.0,2.0,200000.0,900000.0,1100000.0,64018.22
,4221.0,23020.0,ITV - Inspecció Tècnica Vehicles.Del personal no directivo,,4221.0,2.0,0.0,0.0,0.0,85.35
,4221.0,23120.0,ITV - Inspecció Tècnica Vehicles.Del personal no directivo,,4221.0,2.0,0.0,0.0,0.0,285.08
,4221.0,62200.0,ITV - Inspecció Tècnica Vehicles Industrials,,4221.0,6.0,35000.0,0.0,35000.0,0.0
,4221.0,62203.0,ITV - Inspecció Tècnica Vehicles.Otras construcciones,,4221.0,6.0,0.0,0.0,0.0,5487.36
,4221.0,62300.0,ITV - Inspecció Tècnica Vehicles Maquinaria,,4221.0,6.0,65000.0,0.0,65000.0,0.0
,4221.0,62500.0,ITV - Inspecció Tècnica Vehicles.Inversió nova de mobiliari i béns,,4221.0,6.0,0.0,0.0,0.0,7126.9
,4221.0,62600.0,ITV - Inspecció Tècnica Vehicles Inversió nova. Informática,,4221.0,6.0,10000.0,0.0,10000.0,2540.16
,4221.0,63200.0,ITV - Inspecció Tècnica Vehicles.Industrials,,4221.0,6.0,0.0,0.0,0.0,2816.44
,4221.0,63300.0,ITV - Inspecció Tècnica Vehicles.Maquinaria,,4221.0,6.0,0.0,0.0,0.0,2435.19
,4221.0,63301.0,ITV - Inspecció Tècnica Vehicles.Instalaciones,,4221.0,6.0,0.0,0.0,0.0,8484.28
,4320.0,12000.0,Ordenació turística Sueldos del Grupo A1,,4320.0,1.0,30469.48,0.0,30469.48,28831.32
,4320.0,12001.0,Ordenació turística Sueldos del Grupo A2,,4320.0,1.0,93776.06,0.0,93776.06,52810.01
,4320.0,12003.0,Ordenació Turística Sueldos del Grupo C1,,4320.0,1.0,10260.32,0.0,10260.32,535.97
,4320.0,12004.0,Ordenació turística Sueldos del Grupo C2,,4320.0,1.0,78271.2,0.0,78271.2,70809.65
,4320.0,12006.0,Ordenació turística Trienios,,4320.0,1.0,37270.88,0.0,37270.88,32854.93
,4320.0,12100.0,Ordenació turística Complemento de destino,,4320.0,1.0,114355.36,0.0,114355.36,83887.7
,4320.0,12101.0,Ordenació turística Complemento específico,,4320.0,1.0,173531.54,0.0,173531.54,125513.51
,4320.0,12103.0,Ordenació turística Otros complementos,,4320.0,1.0,22976.16,0.0,22976.16,12331.74
,4320.0,12700.0,Ordenació Turística.Contribuciones a planes y fondos de pensiones funcionaris,,4320.0,1.0,0.0,0.0,0.0,10467.47
,4320.0,15000.0,Ordenació Turística.Incentius al Rendimient Productiv.,,4320.0,1.0,0.0,500.0,500.0,0.0
,4320.0,15001.0,Ordenació turística Productivitat funcionàris,,4320.0,1.0,78443.4,0.0,78443.4,86191.74
,4320.0,16000.0,Ordenació turística Seguridad Social,,4320.0,1.0,172207.81,15328.46,187536.27,127220.73
,4320.0,16008.0,Ordenació turística Asistencia médico-farmacéutica,,4320.0,1.0,3900.0,0.0,3900.0,2999.0
,4320.0,22000.0,Ordenació Turística.Ordinario no inventariable,,4320.0,2.0,0.0,0.0,0.0,21.0
,4320.0,22604.0,"Ordenació Turística.Jurídicos, contenciosos",,4320.0,2.0,0.0,0.0,0.0,1102.05
,4320.0,22699.0,Ordenació Turística Otros gastos diversos,,4320.0,2.0,60000.0,-30000.0,30000.0,0.0
,4320.0,22706.0,Ordenació Turística.Estudios y trabajos técnicos,,4320.0,2.0,0.0,0.0,0.0,5672.9
,4320.0,22799.0,Ordenació turística Otros trabajos realizados por otras empresas y profesionales,,4320.0,2.0,8000.0,0.0,8000.0,204.43
,4320.0,23020.0,Ordenació Turística.Del personal no directivo,,4320.0,2.0,0.0,0.0,0.0,14.06
,4321.0,12000.0,Promoció Turística Sueldos del Grupo A1,,4321.0,1.0,76173.7,0.0,76173.7,44839.11
,4321.0,12001.0,Promoció Turística Sueldos del Grupo A2,,4321.0,1.0,40189.74,0.0,40189.74,43485.21
,4321.0,12003.0,Promoció Turística Sueldos del Grupo C1,,4321.0,1.0,20520.64,0.0,20520.64,11301.8
,4321.0,12004.0,Promoció Turística Sueldos del Grupo C2,,4321.0,1.0,63051.8,0.0,63051.8,65233.87
,4321.0,12005.0,Promoció Turística Sueldos del Grupo E,,4321.0,1.0,7970.2,0.0,7970.2,8157.45
,4321.0,12006.0,Promoció Turística Trienios,,4321.0,1.0,16430.63,0.0,16430.63,15673.91
,4321.0,12100.0,Promoció Turística Complemento de destino,,4321.0,1.0,117662.48,1304.52,118967.0,92331.67
,4321.0,12101.0,Promoció Turística Complemento específico,,4321.0,1.0,182262.89,2017.26,184280.15,132315.65
,4321.0,12103.0,Promoció Turística Otros complementos,,4321.0,1.0,17299.59,0.0,17299.59,14799.78
,4321.0,12700.0,Promoció Turística.Contribuciones a planes y fondos de pensiones funcionaris,,4321.0,1.0,0.0,0.0,0.0,8701.1
,4321.0,15001.0,Promoció Turística Productivitat funcionàris,,4321.0,1.0,55297.5,0.0,55297.5,64399.94
,4321.0,15100.0,Promoció Turística.Gratificacions,,4321.0,1.0,0.0,0.0,0.0,5250.96
,4321.0,16000.0,Promoció Turística Seguridad Social,,4321.0,1.0,176013.48,16269.63,192283.11,131312.01
,4321.0,16008.0,Promoció Turística Asistencia médico-farmacéutica,,4321.0,1.0,1200.0,0.0,1200.0,2336.58
,4321.0,20200.0,Promoció Turística Lloguers,,4321.0,2.0,10500.0,0.0,10500.0,16283.45
,4321.0,21200.0,Promoció Turística Repar. Manteniment i conserv. edificis i altres,,4321.0,2.0,1000.0,0.0,1000.0,11811.56
,4321.0,21300.0,Promoció Turística.Repar. Manteniment i conserv. Maquin. Instal. i utillatge,,4321.0,2.0,0.0,0.0,0.0,7448.25
,4321.0,21500.0,Promoció Turística Repar. Manteniment i conserv. Mobilliari i béns,,4321.0,2.0,1600.0,0.0,1600.0,656.63
,4321.0,22000.0,Promoció Turística.Ordinario no inventariable,,4321.0,2.0,0.0,0.0,0.0,10.7
,4321.0,22100.0,Promoció Turística Energía eléctrica,,4321.0,2.0,3000.0,0.0,3000.0,1479.02
,4321.0,22101.0,Promoció Turística Agua,,4321.0,2.0,300.0,0.0,300.0,156.49
,4321.0,22104.0,Promoció Turística Vestuario,,4321.0,2.0,1000.0,0.0,1000.0,254.1
,4321.0,22112.0,"Promoció Turística.Suministros de material electrónico, eléctrico y de telecomunicaciones",,4321.0,2.0,0.0,0.0,0.0,188.31
,4321.0,22400.0,Promoció Turística.De edificios y locales,,4321.0,2.0,0.0,0.0,0.0,24.5
,4321.0,22601.0,Promoció Turística.Atenciones protocolarias y representativas,,4321.0,2.0,0.0,0.0,0.0,16425.55
,4321.0,22602.0,Promoció Turística Publicidad y propaganda,,4321.0,2.0,250000.0,0.0,250000.0,280968.81
,4321.0,22606.0,"Promoció Turística.Reuniones, conferencias y cursos",,4321.0,2.0,0.0,0.0,0.0,605.0
,4321.0,22609.0,Promoció Turística.Actividades culturales y deportivas,,4321.0,2.0,0.0,0.0,0.0,14514.99
,4321.0,22699.0,Promoció Turística Otros gastos diversos,,4321.0,2.0,180000.0,0.0,180000.0,13652.76
,4321.0,22700.0,Promoció Turística.Limpieza y Aseo,,4321.0,2.0,2000.0,0.0,2000.0,17634.58
,4321.0,22701.0,Promoció Turística Seguridad,,4321.0,2.0,600.0,0.0,600.0,6713.68
,4321.0,22706.0,Promoció Turística.Estudios y trabajos técnicos,,4321.0,2.0,0.0,0.0,0.0,22385.0
,4321.0,22799.0,Promoció Turística.Otros trabajos realizados por otras empresas y profesionales,,4321.0,2.0,841135.2,425000.0,1266135.2,946163.64
,4321.0,23000.0,Promoció Turística.De los miembros de los órganos de gobierno,,4321.0,2.0,0.0,0.0,0.0,1598.1
,4321.0,23010.0,Promoció Turística.Del personal directivo,,4321.0,2.0,0.0,0.0,0.0,3551.69
,4321.0,23020.0,Promoció Turística.Del personal no directivo,,4321.0,2.0,0.0,0.0,0.0,4666.54
,4321.0,23100.0,Promoció Turística Locomoción. De los miembros de los órganos de gobierno,,4321.0,2.0,15000.0,0.0,15000.0,0.0
,4321.0,23110.0,Promoció Turística.Del personal directivo,,4321.0,2.0,0.0,0.0,0.0,4614.82
,4321.0,23120.0,Promoció Turística.Del personal no directivo,,4321.0,2.0,0.0,0.0,0.0,6051.56
,4321.0,23300.0,Promoció Turística.Altres indemnitzacions per raó de servei,,4321.0,2.0,0.0,0.0,0.0,510.0
,4321.0,41001.0,Promoció Turística Transferència corrent al Patronat Escola de Turisme,,4321.0,4.0,500000.0,0.0,500000.0,500000.0
,4321.0,46200.0,Promoció Turística Transferències corrents a Ajuntaments,,4321.0,4.0,150000.0,0.0,150000.0,0.0
,4321.0,46202.0,Promoció Turística Transferències Ajuntament d'Eivissa,,4321.0,4.0,50000.0,0.0,50000.0,50000.0
,4321.0,47900.0,Promoció Turística.Otras subvenciones a empresas privadas,,4321.0,4.0,0.0,0.0,0.0,2265.2
,4321.0,48100.0,Promoció Turística Prem. beques i pensions d'estudis i investigació,,4321.0,4.0,15000.0,0.0,15000.0,4799.99
,4321.0,48900.0,Promoció Turística Transferències corrents a fam. i instit. sense fi de lucre,,4321.0,4.0,350000.0,171000.0,521000.0,327928.43
,4321.0,48910.0,Transferència corrent FECOEV promoció turística d'Eivissa,,4321.0,4.0,1800000.0,0.0,1800000.0,1800000.0
,4321.0,48913.0,Promoció Turística Bisbat d'Eivissa,,4321.0,4.0,15000.0,0.0,15000.0,0.0
,4321.0,48914.0,Promoció Turística Fomento del Turismo de Ibiza y Formentera,,4321.0,4.0,30000.0,0.0,30000.0,0.0
,4321.0,60900.0,Promoció Turística.Otras inversiones nuevas en infraestructuras y bienes destinados al uso general,,4321.0,6.0,200000.0,-116550.6,83449.4,15730.0
,4321.0,62201.0,Promoció Turística Administrativos,,4321.0,6.0,120000.0,-115000.0,5000.0,0.0
,4321.0,62203.0,Promoció Turística Otras construcciones,,4321.0,6.0,100000.0,-27371.93,72628.07,0.0
,4321.0,62300.0,Promoció Turística.Maquinaria,,4321.0,6.0,0.0,0.0,0.0,0.0
,4321.0,62500.0,Promoció Turística.Inversió nova de mobiliari i béns,,4321.0,6.0,0.0,0.0,0.0,276.25
,4321.0,63200.0,Promoció Turística.Industrials,,4321.0,6.0,0.0,0.0,0.0,862.73
,4321.0,63201.0,Promoció Turística.Administrativos,,4321.0,6.0,0.0,0.0,0.0,2178.0
,4321.0,63203.0,Promoció Turística.Otras construcciones,,4321.0,6.0,0.0,0.0,0.0,45978.72
,4321.0,63301.0,Promoció Turística.Instalaciones,,4321.0,6.0,0.0,0.0,0.0,1858.14
,4321.0,63901.0,Promoció Turística.Otras inversiones de reposición asociadas al funcionamiento operativo de los servicios,,4321.0,6.0,0.0,0.0,0.0,3637.26
,4321.0,76200.0,Promoció Turística Transf.Cap.Ajuntaments,,4321.0,7.0,0.0,0.0,0.0,0.0
,4321.0,76201.0,Promoció Turística Anjuntament d´Eivissa,,4321.0,7.0,300000.0,0.0,300000.0,300000.0
,4321.0,76202.0,Promoció Turística Ajuntament de Sant Antoni,,4321.0,7.0,150000.0,0.0,150000.0,0.0
,4321.0,76204.0,Promoció Turística Ajuntament de Sant Josep,,4321.0,7.0,400000.0,0.0,400000.0,0.0
,4321.0,76205.0,Promoció Turística Ajuntament de Sant Joan de Labritja,,4321.0,7.0,2129588.49,-2100000.0,29588.49,0.0
,4321.0,78900.0,Promoció Turística Transferències de capital a famílies i instit. sense ànim de lucre,,4321.0,7.0,499538.29,-450000.0,49538.29,0.0
,4410.0,12000.0,Transports. Sueldos del Grupo A1,,4410.0,1.0,106643.18,0.0,106643.18,65113.86
,4410.0,12001.0,Transports. Sueldos del Grupo A2,,4410.0,1.0,40189.74,0.0,40189.74,41360.01
,4410.0,12003.0,Transports Sueldos del Grupo C1,,4410.0,1.0,30780.96,0.0,30780.96,10501.45
,4410.0,12004.0,Transports. Sueldos del Grupo C2,,4410.0,1.0,43484.0,0.0,43484.0,40320.58
,4410.0,12006.0,Transports. Trienios,,4410.0,1.0,20129.9,0.0,20129.9,23373.52
,4410.0,12100.0,Transports. Complemento de destino,,4410.0,1.0,129569.16,0.0,129569.16,92303.22
,4410.0,12101.0,Transports. Complemento específico,,4410.0,1.0,205120.16,0.0,205120.16,143686.3
,4410.0,12103.0,Transports. Otros complementos,,4410.0,1.0,24183.72,0.0,24183.72,17562.79
,4410.0,12700.0,Transports.Contribuciones a planes y fondos de pensiones funcionaris,,4410.0,1.0,0.0,0.0,0.0,7405.2
,4410.0,15001.0,Transports. Productivitat funcionàris,,4410.0,1.0,75790.2,0.0,75790.2,81807.09
,4410.0,16000.0,Transports. Seguridad Social,,4410.0,1.0,184321.97,16482.81,200804.78,120888.39
,4410.0,16008.0,Transports. Asistencia médico-farmacéutica,,4410.0,1.0,2800.0,0.0,2800.0,1377.0
,4410.0,21200.0,Transports Repar. Manteniment i conserv. edificis i altres,,4410.0,2.0,50000.0,0.0,50000.0,0.0
,4410.0,22000.0,Transports.Ordinario no inventariable,,4410.0,2.0,0.0,0.0,0.0,49.84
,4410.0,22105.0,Transports.Productos alimenticios,,4410.0,2.0,0.0,0.0,0.0,2.19
,4410.0,22602.0,Transports Publicidad y propaganda,,4410.0,2.0,30000.0,0.0,30000.0,5674.9
,4410.0,22606.0,"Transports.Reuniones, conferencias y cursos",,4410.0,2.0,0.0,0.0,0.0,665.5
,4410.0,22699.0,Transports Otros gastos diversos,,4410.0,2.0,60000.0,0.0,60000.0,12771.54
,4410.0,22706.0,Transports. Estudios y trabajos técnicos,,4410.0,2.0,355000.0,0.0,355000.0,28798.0
,4410.0,22799.0,Transports Otros trabajos realizados por otras empresas y profesionales,,4410.0,2.0,20000.0,0.0,20000.0,82248.48
